01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,001
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,002
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,003
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,004
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,005
01,006
01,006
01,006
01,006
01,006
01,006
01,006
01,006
01,006
01,006
01,006
01,006
01,006
01,006
